sale_id,sale_date,product_id,customer_id,quantity,unit_price,revenue,discount,allocated_transport,due_date
V000383,2024-02-01,P004,C065,24,10574,253776,0,1422,2024-02-27
V000384,2024-02-01,P002,C052,8,13020,104160,1440,542,2024-02-14
V000385,2024-02-01,P011,C012,21,507,10647,0,1254,2024-02-17
V000386,2024-02-01,P010,C080,12,479,5748,0,451,2024-02-13
V000387,2024-02-01,P007,C070,29,829,24041,0,1319,2024-02-11
V000388,2024-02-02,P018,C045,32,2992,95744,0,1461,2024-02-11
V000389,2024-02-02,P013,C040,7,3210,22470,0,412,2024-02-15
V000390,2024-02-02,P002,C019,26,14068,365768,0,854,2024-02-17
V000391,2024-02-02,P017,C053,28,2486,69608,0,1237,2024-02-17
V000392,2024-02-02,P004,C065,6,9630,57780,5220,344,2024-02-28
V000393,2024-02-02,P008,C038,13,661,8593,0,355,2024-02-26
V000394,2024-02-02,P011,C041,18,509,9162,0,769,2024-03-02
V000395,2024-02-02,P019,C014,12,2895,34740,1260,571,2024-02-20
V000396,2024-02-02,P018,C046,15,2943,44145,0,747,2024-02-16
V000397,2024-02-02,P010,C078,16,428,6848,352,900,2024-02-10
V000398,2024-02-02,P017,C007,26,2472,64272,0,1165,2024-02-19
V000399,2024-02-03,P015,C072,29,920,26680,1740,1453,2024-02-15
V000400,2024-02-03,P005,C016,35,869,30415,1085,1134,2024-03-04
V000401,2024-02-03,P019,C076,4,3038,12152,0,182,2024-02-16
V000402,2024-02-03,P015,C017,29,990,28710,0,1265,2024-03-01
V000403,2024-02-03,P019,C056,36,3156,113616,0,1741,2024-02-15
V000404,2024-02-03,P006,C046,13,6116,79508,1092,903,2024-02-17
V000405,2024-02-03,P002,C079,23,13067,300541,3059,1308,2024-02-10
V000406,2024-02-03,P018,C062,10,2944,29440,0,511,2024-02-26
V000407,2024-02-04,P008,C070,32,625,20000,800,1318,2024-02-14
V000408,2024-02-04,P019,C065,15,3140,47100,0,715,2024-03-01
V000409,2024-02-04,P001,C036,23,16966,390218,0,1033,2024-02-20
V000410,2024-02-04,P004,C032,25,10832,270800,0,512,2024-03-02
V000411,2024-02-04,P002,C029,2,13485,26970,0,89,2024-03-02
V000412,2024-02-04,P008,C076,9,631,5679,171,517,2024-02-17
V000413,2024-02-04,P012,C073,23,1507,34661,0,1795,2024-03-02
V000414,2024-02-04,P016,C070,13,1379,17927,0,646,2024-02-14
V000415,2024-02-04,P008,C003,20,663,13260,0,821,2024-02-17
V000416,2024-02-04,P005,C044,35,941,32935,0,1652,2024-02-18
V000417,2024-02-05,P004,C068,17,10436,177412,1088,870,2024-03-03
V000418,2024-02-05,P006,C056,24,6527,156648,0,994,2024-02-17
V000419,2024-02-05,P020,C046,9,14696,132264,0,487,2024-02-19
V000420,2024-02-05,P010,C017,34,466,15844,0,965,2024-03-03
V000421,2024-02-05,P019,C005,11,3052,33572,0,326,2024-03-01
V000422,2024-02-05,P019,C014,28,3063,85764,0,1237,2024-02-23
V000423,2024-02-05,P003,C043,18,2400,43200,0,891,2024-02-14
V000424,2024-02-05,P009,C014,26,1836,47736,1664,1293,2024-02-23
V000425,2024-02-06,P014,C064,38,1049,39862,1938,2314,2024-02-25
V000426,2024-02-06,P019,C029,34,2892,98328,3672,2442,2024-03-04
V000427,2024-02-06,P003,C044,11,2388,26268,132,330,2024-02-20
V000428,2024-02-06,P003,C044,26,2379,61854,546,1178,2024-02-20
V000429,2024-02-06,P006,C078,33,6002,198066,6534,1645,2024-02-14
V000430,2024-02-06,P007,C053,44,797,35068,132,1569,2024-02-21
V000431,2024-02-06,P010,C039,33,458,15114,0,1793,2024-03-01
V000432,2024-02-06,P014,C012,10,1079,10790,210,403,2024-02-22
V000433,2024-02-06,P001,C027,11,16410,180510,0,620,2024-02-21
V000434,2024-02-07,P013,C061,19,3318,63042,0,1010,2024-03-08
V000435,2024-02-07,P006,C048,39,6040,235560,6240,1877,2024-02-29
V000436,2024-02-07,P015,C034,13,981,12753,0,683,2024-03-01
V000437,2024-02-07,P004,C011,53,9970,528410,28090,2935,2024-03-03
V000438,2024-02-07,P008,C071,9,592,5328,522,365,2024-02-25
V000439,2024-02-07,P016,C074,45,1440,64800,0,2580,2024-03-06
V000440,2024-02-07,P002,C065,23,12014,276322,27278,693,2024-03-04
V000441,2024-02-07,P005,C016,49,918,44982,0,2093,2024-03-08
V000442,2024-02-07,P007,C025,9,830,7470,0,397,2024-02-18
V000443,2024-02-07,P005,C077,16,888,14208,192,857,2024-02-22
V000444,2024-02-07,P015,C002,46,945,43470,1610,1989,2024-03-02
V000445,2024-02-07,P014,C020,7,1105,7735,0,116,2024-03-07
V000446,2024-02-07,P004,C073,86,11009,946774,0,2298,2024-03-05
V000447,2024-02-08,P009,C050,30,1860,55800,1200,1387,2024-02-16
V000448,2024-02-08,P013,C019,30,3108,93240,2760,1559,2024-02-23
V000449,2024-02-08,P011,C031,7,498,3486,14,396,2024-03-02
V000450,2024-02-08,P011,C039,5,517,2585,0,154,2024-03-03
V000451,2024-02-08,P008,C018,8,653,5224,0,277,2024-02-16
V000452,2024-02-08,P014,C078,24,1061,25464,936,1601,2024-02-16
V000453,2024-02-08,P016,C067,20,1329,26580,420,1165,2024-03-08
V000454,2024-02-08,P005,C068,33,832,27456,2244,1724,2024-03-06
V000455,2024-02-08,P007,C036,15,749,11235,765,921,2024-02-24
V000456,2024-02-08,P001,C031,14,15982,223748,0,935,2024-03-02
V000457,2024-02-08,P019,C071,16,3138,50208,0,524,2024-02-26
V000458,2024-02-08,P003,C037,13,2409,31317,0,690,2024-02-17
V000459,2024-02-08,P014,C066,73,1096,80008,292,3217,2024-03-04
V000460,2024-02-08,P009,C078,32,1894,60608,192,1327,2024-02-16
V000461,2024-02-08,P014,C049,41,1106,45346,0,2254,2024-02-28
V000462,2024-02-08,P017,C080,17,2208,37536,4114,743,2024-02-20
V000463,2024-02-08,P012,C072,30,1443,43290,210,1514,2024-02-20
V000464,2024-02-09,P011,C036,62,498,30876,124,3960,2024-02-25
V000465,2024-02-09,P010,C025,46,437,20102,598,1364,2024-02-20
V000466,2024-02-09,P001,C064,17,16330,277610,0,835,2024-02-28
V000467,2024-02-09,P019,C025,10,2942,29420,580,292,2024-02-20
V000468,2024-02-09,P016,C046,21,1402,29442,0,511,2024-02-23
V000469,2024-02-09,P006,C038,4,6211,24844,0,150,2024-03-04
V000470,2024-02-10,P011,C012,13,513,6669,0,467,2024-02-26
V000471,2024-02-10,P011,C048,13,512,6656,0,443,2024-03-03
V000472,2024-02-10,P019,C075,47,3069,144243,0,1706,2024-02-20
V000473,2024-02-10,P010,C053,12,433,5196,204,641,2024-02-25
V000474,2024-02-10,P015,C019,9,987,8883,0,282,2024-02-25
V000475,2024-02-10,P006,C041,6,6381,38286,0,377,2024-03-10
V000476,2024-02-10,P016,C012,9,1305,11745,405,454,2024-02-26
V000477,2024-02-10,P016,C050,20,1427,28540,0,910,2024-02-18
V000478,2024-02-10,P008,C045,15,631,9465,285,672,2024-02-19
V000479,2024-02-10,P003,C006,14,2384,33376,224,406,2024-02-22
V000480,2024-02-10,P011,C056,3,493,1479,21,153,2024-02-22
V000481,2024-02-10,P013,C003,6,3324,19944,0,356,2024-02-23
V000482,2024-02-11,P017,C022,33,2356,77748,3102,960,2024-03-06
V000483,2024-02-11,P020,C007,22,15251,335522,0,1305,2024-02-28
V000484,2024-02-11,P002,C015,17,12699,215883,8517,697,2024-03-10
V000485,2024-02-11,P005,C027,36,885,31860,540,2223,2024-02-26
V000486,2024-02-11,P017,C035,31,2290,70990,4960,1784,2024-02-21
V000487,2024-02-11,P017,C080,11,2347,25817,1133,593,2024-02-23
V000488,2024-02-11,P017,C026,15,2508,37620,0,867,2024-02-20
V000489,2024-02-11,P007,C062,62,807,50034,0,3051,2024-03-05
V000490,2024-02-11,P017,C010,26,2448,63648,52,1396,2024-02-27
V000491,2024-02-11,P010,C034,19,429,8151,399,913,2024-03-05
V000492,2024-02-11,P010,C047,32,449,14368,32,1269,2024-03-12
V000493,2024-02-12,P001,C018,25,15136,378400,9100,1376,2024-02-20
V000494,2024-02-12,P020,C035,30,13445,403350,31650,1888,2024-02-22
V000495,2024-02-12,P009,C050,30,1778,53340,3660,1704,2024-02-20
V000496,2024-02-12,P006,C015,19,5924,112556,5244,974,2024-03-11
V000497,2024-02-12,P012,C079,9,1488,13392,0,429,2024-02-19
V000498,2024-02-13,P001,C068,40,14125,565000,55000,1274,2024-03-11
V000499,2024-02-13,P011,C067,21,521,10941,0,1154,2024-03-13
V000500,2024-02-13,P008,C062,11,617,6787,363,662,2024-03-07
V000501,2024-02-13,P018,C079,7,2915,20405,0,537,2024-02-20
V000502,2024-02-13,P002,C065,8,12922,103376,2224,400,2024-03-10
V000503,2024-02-13,P015,C057,36,1003,36108,0,1251,2024-02-21
V000504,2024-02-13,P004,C064,17,9845,167365,11135,649,2024-03-03
V000505,2024-02-13,P020,C080,81,13125,1063125,111375,3104,2024-02-25
V000506,2024-02-13,P015,C044,17,986,16762,0,986,2024-02-27
V000507,2024-02-13,P018,C080,29,2686,77894,6206,1594,2024-02-25
V000508,2024-02-13,P004,C029,8,10060,80480,3520,232,2024-03-11
V000509,2024-02-13,P018,C067,17,2994,50898,0,622,2024-03-13
V000510,2024-02-13,P014,C014,14,1155,16170,0,856,2024-03-02
V000511,2024-02-13,P007,C059,31,775,24025,775,1928,2024-03-08
V000512,2024-02-14,P019,C016,34,2857,97138,4862,674,2024-03-15
V000513,2024-02-14,P005,C064,22,838,18436,1364,684,2024-03-04
V000514,2024-02-14,P006,C075,5,6050,30250,750,192,2024-02-24
V000515,2024-02-14,P013,C054,30,3490,104700,0,1133,2024-03-09
V000516,2024-02-14,P015,C018,7,1011,7077,0,249,2024-02-22
V000517,2024-02-15,P011,C071,24,490,11760,240,912,2024-03-04
V000518,2024-02-15,P012,C017,56,1435,80360,840,1963,2024-03-13
V000519,2024-02-15,P004,C046,23,11041,253943,0,882,2024-02-29
V000520,2024-02-15,P018,C037,41,2948,120868,0,1864,2024-02-24
V000521,2024-02-15,P013,C019,5,3369,16845,0,216,2024-03-01
V000522,2024-02-15,P005,C008,27,900,24300,0,1132,2024-03-04
V000523,2024-02-15,P015,C014,29,957,27753,667,1211,2024-03-04
V000524,2024-02-15,P018,C050,5,2925,14625,0,178,2024-02-23
V000525,2024-02-15,P002,C049,43,13129,564547,3053,1908,2024-03-06
V000526,2024-02-15,P009,C026,37,1986,73482,0,1056,2024-02-24
V000527,2024-02-15,P012,C076,22,1471,32362,0,318,2024-02-28
V000528,2024-02-15,P010,C058,6,454,2724,0,311,2024-03-07
V000529,2024-02-15,P017,C016,15,2408,36120,630,642,2024-03-16
V000530,2024-02-15,P019,C033,65,3022,196430,0,1844,2024-02-26
V000531,2024-02-15,P010,C063,41,472,19352,0,2186,2024-02-27
V000532,2024-02-15,P017,C029,58,2461,142738,0,2210,2024-03-13
V000533,2024-02-15,P018,C069,17,3011,51187,0,564,2024-02-24
V000534,2024-02-15,P011,C047,25,473,11825,675,937,2024-03-16
V000535,2024-02-15,P001,C015,28,16118,451304,0,998,2024-03-14
V000536,2024-02-15,P020,C032,45,14099,634455,18045,1915,2024-03-13
V000537,2024-02-15,P017,C048,20,2378,47560,1440,917,2024-03-08
V000538,2024-02-16,P011,C066,22,506,11132,0,1351,2024-03-12
V000539,2024-02-16,P007,C055,32,827,26464,0,746,2024-02-23
V000540,2024-02-16,P014,C010,27,1067,28809,891,1289,2024-03-03
V000541,2024-02-16,P003,C010,23,2409,55407,0,1246,2024-03-03
V000542,2024-02-16,P013,C058,25,3367,84175,0,1173,2024-03-08
V000543,2024-02-16,P018,C001,30,2905,87150,0,872,2024-03-01
V000544,2024-02-16,P003,C046,31,2522,78182,0,1723,2024-03-01
V000545,2024-02-16,P015,C049,14,938,13132,588,664,2024-03-07
V000546,2024-02-16,P005,C051,10,880,8800,200,689,2024-03-06
V000547,2024-02-16,P012,C002,22,1454,31988,0,1009,2024-03-11
V000548,2024-02-17,P013,C069,21,3246,68166,0,1346,2024-02-26
V000549,2024-02-17,P012,C028,15,1420,21300,450,667,2024-03-18
V000550,2024-02-17,P008,C079,31,667,20677,0,2001,2024-02-24
V000551,2024-02-17,P002,C071,18,13156,236808,792,888,2024-03-06
V000552,2024-02-17,P004,C026,32,10406,332992,3008,1616,2024-02-26
V000553,2024-02-17,P008,C013,15,659,9885,0,870,2024-03-07
V000554,2024-02-17,P011,C079,35,513,17955,0,2019,2024-02-24
V000555,2024-02-17,P011,C055,11,506,5566,0,292,2024-02-24
V000556,2024-02-17,P014,C036,31,1092,33852,248,636,2024-03-04
V000557,2024-02-17,P015,C058,16,960,15360,320,682,2024-03-09
V000558,2024-02-17,P020,C011,8,14412,115296,704,560,2024-03-13
V000559,2024-02-18,P003,C003,57,2442,139194,0,1734,2024-03-02
V000560,2024-02-18,P019,C028,55,2631,144705,20295,1825,2024-03-19
V000561,2024-02-18,P016,C020,16,1361,21776,0,411,2024-03-18
V000562,2024-02-19,P005,C060,20,897,17940,60,926,2024-03-03
V000563,2024-02-19,P008,C079,46,659,30314,0,2321,2024-02-26
V000564,2024-02-19,P019,C073,33,2953,97449,1551,1701,2024-03-17
V000565,2024-02-19,P016,C030,9,1381,12429,0,425,2024-02-26
V000566,2024-02-19,P012,C050,18,1586,28548,0,984,2024-02-27
V000567,2024-02-19,P011,C014,32,516,16512,0,801,2024-03-08
V000568,2024-02-19,P009,C075,21,1864,39144,756,747,2024-02-29
V000569,2024-02-19,P003,C067,11,2432,26752,0,384,2024-03-19
V000570,2024-02-19,P016,C078,18,1246,22428,1872,794,2024-02-27
V000571,2024-02-19,P005,C024,7,873,6111,189,202,2024-03-13
V000572,2024-02-19,P014,C043,32,1074,34368,832,1475,2024-02-28
V000573,2024-02-19,P006,C053,22,6158,135476,924,936,2024-03-05
V000574,2024-02-19,P019,C019,10,3113,31130,0,724,2024-03-05
V000575,2024-02-20,P001,C037,37,15020,555740,17760,1354,2024-02-29
V000576,2024-02-20,P016,C022,11,1389,15279,0,631,2024-03-15
V000577,2024-02-20,P006,C080,25,5860,146500,8500,854,2024-03-03
V000578,2024-02-20,P015,C077,22,968,21296,264,1073,2024-03-06
V000579,2024-02-20,P007,C067,45,786,35370,630,2173,2024-03-20
V000580,2024-02-20,P004,C023,18,11124,200232,0,902,2024-03-16
V000581,2024-02-20,P017,C016,5,2537,12685,0,182,2024-03-21
V000582,2024-02-20,P001,C056,20,16142,322840,0,979,2024-03-03
V000583,2024-02-20,P008,C062,33,618,20394,1056,1139,2024-03-14
V000584,2024-02-20,P019,C013,17,3023,51391,0,319,2024-03-10
V000585,2024-02-20,P003,C037,25,2400,60000,0,1156,2024-02-29
V000586,2024-02-20,P001,C074,21,15240,320040,5460,1066,2024-03-19
V000587,2024-02-20,P011,C053,16,492,7872,128,600,2024-03-06
V000588,2024-02-20,P018,C055,24,3002,72048,0,1065,2024-02-27
V000589,2024-02-20,P007,C053,22,816,17952,0,1295,2024-03-06
V000590,2024-02-20,P016,C033,33,1411,46563,0,2088,2024-03-02
V000591,2024-02-20,P004,C030,16,10634,170144,0,833,2024-02-27
V000592,2024-02-20,P013,C044,47,3185,149695,705,1946,2024-03-05
V000593,2024-02-20,P013,C001,18,3274,58932,0,899,2024-03-05
V000594,2024-02-20,P012,C011,31,1497,46407,0,1236,2024-03-16
V000595,2024-02-20,P017,C037,36,2600,93600,0,1352,2024-02-29
V000596,2024-02-20,P016,C057,54,1378,74412,0,3497,2024-02-28
V000597,2024-02-21,P017,C030,29,2370,68730,2320,1697,2024-02-28
V000598,2024-02-21,P006,C012,15,5975,89625,3375,563,2024-03-08
V000599,2024-02-21,P003,C012,24,2296,55104,2496,942,2024-03-08
V000600,2024-02-21,P012,C036,18,1481,26658,0,814,2024-03-08
V000601,2024-02-21,P017,C014,22,2427,53394,506,1101,2024-03-10
V000602,2024-02-21,P017,C033,26,2558,66508,0,1085,2024-03-03
V000603,2024-02-21,P008,C044,51,621,31671,1479,2494,2024-03-06
V000604,2024-02-21,P001,C062,25,14957,373925,13575,1810,2024-03-15
V000605,2024-02-21,P017,C069,14,2377,33278,1022,353,2024-03-01
V000606,2024-02-21,P003,C071,50,2292,114600,5400,3262,2024-03-10
V000607,2024-02-21,P009,C024,50,1837,91850,3150,3180,2024-03-15
V000608,2024-02-21,P009,C027,35,1906,66710,0,1366,2024-03-07
V000609,2024-02-21,P003,C064,34,2376,80784,816,1499,2024-03-11
V000610,2024-02-21,P016,C048,26,1450,37700,0,1109,2024-03-14
V000611,2024-02-21,P009,C063,4,1833,7332,268,177,2024-03-04
V000612,2024-02-21,P019,C017,19,2895,55005,1995,851,2024-03-19
V000613,2024-02-21,P006,C059,17,6349,107933,0,775,2024-03-16
V000614,2024-02-21,P019,C013,12,2992,35904,96,721,2024-03-11
V000615,2024-02-21,P008,C035,18,632,11376,324,999,2024-03-02
V000616,2024-02-21,P007,C054,28,814,22792,0,1044,2024-03-16
V000617,2024-02-22,P019,C017,70,3045,213150,0,2142,2024-03-20
V000618,2024-02-22,P013,C026,9,3418,30762,0,399,2024-03-02
V000619,2024-02-22,P017,C069,63,2416,152208,2142,3759,2024-03-02
V000620,2024-02-22,P019,C007,13,3179,41327,0,690,2024-03-10
V000621,2024-02-22,P016,C013,18,1311,23598,702,1022,2024-03-12
V000622,2024-02-22,P009,C045,9,1876,16884,216,351,2024-03-02
V000623,2024-02-22,P010,C046,13,453,5889,0,417,2024-03-07
V000624,2024-02-22,P003,C049,25,2563,64075,0,962,2024-03-13
V000625,2024-02-22,P011,C054,28,504,14112,0,1155,2024-03-17
V000626,2024-02-23,P011,C030,11,494,5434,66,321,2024-03-01
V000627,2024-02-23,P013,C035,20,3309,66180,0,1309,2024-03-04
V000628,2024-02-23,P005,C031,25,907,22675,0,1246,2024-03-17
V000629,2024-02-23,P003,C061,21,2286,48006,2394,1204,2024-03-24
V000630,2024-02-23,P003,C014,14,2302,32228,1372,341,2024-03-12
V000631,2024-02-23,P010,C030,13,444,5772,78,526,2024-03-01
V000632,2024-02-23,P006,C004,8,6574,52592,0,263,2024-03-23
V000633,2024-02-23,P015,C070,58,1035,60030,0,3882,2024-03-04
V000634,2024-02-23,P018,C023,24,2899,69576,24,490,2024-03-19
V000635,2024-02-24,P017,C069,14,2300,32200,2100,555,2024-03-04
V000636,2024-02-24,P015,C040,16,980,15680,0,722,2024-03-08
V000637,2024-02-24,P005,C045,12,886,10632,168,385,2024-03-04
V000638,2024-02-24,P016,C039,7,1341,9387,63,374,2024-03-19
V000639,2024-02-24,P001,C071,15,14995,224925,7575,608,2024-03-13
V000640,2024-02-24,P006,C050,32,6467,206944,0,1697,2024-03-03
V000641,2024-02-24,P017,C079,59,2419,142721,1829,3794,2024-03-02
V000642,2024-02-24,P009,C053,18,1876,33768,432,571,2024-03-10
V000643,2024-02-25,P001,C020,6,15599,93594,0,301,2024-03-25
V000644,2024-02-25,P009,C017,48,1904,91392,0,2487,2024-03-23
V000645,2024-02-25,P016,C028,15,1401,21015,0,72,2024-03-26
V000646,2024-02-25,P015,C005,5,991,4955,0,219,2024-03-21
V000647,2024-02-25,P013,C010,21,3267,68607,0,828,2024-03-12
V000648,2024-02-25,P013,C002,5,3028,15140,860,259,2024-03-20
V000649,2024-02-25,P002,C026,16,11901,190416,20784,648,2024-03-05
V000650,2024-02-26,P013,C040,54,3146,169884,2916,2329,2024-03-10
V000651,2024-02-26,P016,C039,33,1401,46233,0,1850,2024-03-21
V000652,2024-02-26,P011,C002,12,523,6276,0,714,2024-03-21
V000653,2024-02-26,P001,C006,26,15381,399906,3094,1002,2024-03-09
V000654,2024-02-26,P003,C032,136,2518,342448,0,6077,2024-03-24
V000655,2024-02-26,P002,C046,34,13262,450908,0,1326,2024-03-11
V000656,2024-02-26,P008,C041,87,636,55332,1218,4172,2024-03-26
V000657,2024-02-26,P013,C046,28,3370,94360,0,1389,2024-03-11
V000658,2024-02-26,P018,C038,22,2784,61248,2552,855,2024-03-21
V000659,2024-02-26,P011,C060,4,519,2076,0,149,2024-03-10
V000660,2024-02-26,P003,C068,11,2393,26323,77,621,2024-03-24
V000661,2024-02-26,P001,C065,17,16562,281554,0,812,2024-03-23
V000662,2024-02-26,P020,C031,16,15419,246704,0,647,2024-03-20
V000663,2024-02-26,P007,C068,48,813,39024,0,2547,2024-03-24
V000664,2024-02-26,P014,C042,8,1167,9336,0,434,2024-03-18
V000665,2024-02-26,P005,C023,33,886,29238,462,1502,2024-03-22
V000666,2024-02-26,P019,C050,29,2976,86304,696,1050,2024-03-05
V000667,2024-02-26,P012,C029,22,1481,32582,0,913,2024-03-24
V000668,2024-02-26,P016,C011,18,1300,23400,900,1083,2024-03-22
V000669,2024-02-27,P012,C008,32,1469,47008,0,1477,2024-03-16
V000670,2024-02-27,P010,C010,20,438,8760,240,870,2024-03-14
V000671,2024-02-27,P006,C072,32,6444,206208,0,1777,2024-03-10
V000672,2024-02-27,P012,C059,29,1521,44109,0,1680,2024-03-22
V000673,2024-02-27,P018,C052,20,2766,55320,2680,831,2024-03-11
V000674,2024-02-27,P012,C041,38,1386,52668,2432,1076,2024-03-27
V000675,2024-02-27,P011,C078,10,460,4600,400,557,2024-03-06
V000676,2024-02-27,P009,C047,50,1815,90750,4250,2832,2024-03-28
V000677,2024-02-27,P010,C077,8,477,3816,0,298,2024-03-13
V000678,2024-02-27,P018,C066,46,2916,134136,0,2196,2024-03-23
V000679,2024-02-27,P012,C020,10,1418,14180,320,407,2024-03-27
V000680,2024-02-27,P010,C012,24,451,10824,0,1193,2024-03-14
V000681,2024-02-27,P011,C062,33,520,17160,0,1193,2024-03-21
V000682,2024-02-27,P010,C005,36,455,16380,0,1689,2024-03-23
V000683,2024-02-27,P011,C045,42,508,21336,0,1782,2024-03-07
V000684,2024-02-27,P008,C078,23,599,13777,1173,998,2024-03-06
V000685,2024-02-27,P019,C020,10,3090,30900,0,597,2024-03-27
V000686,2024-02-28,P015,C077,22,925,20350,1210,1182,2024-03-14
V000687,2024-02-28,P005,C017,14,899,12586,14,418,2024-03-26
V000688,2024-02-28,P009,C011,16,1864,29824,576,412,2024-03-24
V000689,2024-02-28,P016,C072,11,1295,14245,605,422,2024-03-11
V000690,2024-02-28,P017,C032,13,2332,30316,1534,686,2024-03-26
V000691,2024-02-28,P019,C012,9,2955,26595,405,458,2024-03-15
V000692,2024-02-28,P012,C077,42,1473,61866,0,2299,2024-03-14
V000693,2024-02-28,P015,C080,31,892,27652,2728,1841,2024-03-11
V000694,2024-02-28,P003,C015,28,2366,66248,952,1129,2024-03-27
V000695,2024-02-28,P010,C002,8,444,3552,48,462,2024-03-23
V000696,2024-02-28,P011,C027,28,472,13216,784,1099,2024-03-14
V000697,2024-02-28,P018,C062,38,2742,104196,6004,2404,2024-03-22
V000698,2024-02-28,P017,C006,15,2490,37350,0,940,2024-03-11
V000699,2024-02-28,P009,C007,9,1989,17901,0,469,2024-03-16
V000700,2024-02-28,P012,C014,24,1348,32352,2448,1618,2024-03-17
V000701,2024-02-28,P004,C041,19,10708,203452,0,935,2024-03-28
V000702,2024-02-29,P018,C003,13,2899,37687,13,555,2024-03-13
V000703,2024-02-29,P012,C046,24,1509,36216,0,1034,2024-03-14
V000704,2024-02-29,P002,C033,21,13771,289191,0,1383,2024-03-11
V000705,2024-02-29,P005,C012,34,872,29648,952,785,2024-03-16
V000706,2024-02-29,P008,C054,14,699,9786,0,562,2024-03-24
V000707,2024-02-29,P011,C058,21,514,10794,0,1186,2024-03-21
V000708,2024-02-29,P007,C018,9,785,7065,135,396,2024-03-08
V000709,2024-02-29,P005,C073,39,828,32292,2808,1353,2024-03-27
V000710,2024-02-29,P004,C024,3,9890,29670,1830,74,2024-03-23
V000711,2024-02-29,P014,C053,8,1124,8992,0,237,2024-03-15
V000712,2024-02-29,P009,C020,28,1945,54460,0,1782,2024-03-29
V000713,2024-02-29,P020,C079,11,14544,159984,0,590,2024-03-07
V000714,2024-02-29,P001,C046,18,15716,282888,0,1006,2024-03-14
V000715,2024-02-29,P016,C018,12,1246,14952,1248,746,2024-03-08
V000716,2024-02-29,P009,C053,7,1913,13391,0,369,2024-03-15
V000717,2024-02-29,P006,C057,44,6091,268004,4796,2501,2024-03-08
V000718,2024-02-29,P008,C055,17,648,11016,34,566,2024-03-07
